text,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,label
"micron technology posts profit , san francisco ( reuters ) - micron technology inc . &lt a href=http //www . investor . reuters . com/fullquote . aspx ? ticker=mu . n target=/stocks/quickinfo/fullquote&gt mu . n&lt /a&gt , the no . 3 computer memory chip maker , on wednesday reported a quarterly profit on stronger pricing , reversing a year-earlier loss .",0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,0.2695924764890283,0.24615384615384617,0.24615384615384617,0.2683790965456156,2
"sudan delegations in nigeria for peace talks ( reuters ) , reuters - sudanese darfur rebels arrived in nigeria\on sunday ahead of peace talks under the african union ( au ) to\resolve a conflict that has killed up to 50 , 000 and displaced\more than a million people .",0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0.17659352142110765,0.18461538461538463,0.18461538461538463,0.17891939769707704,0
"intel raises quarterly revenue target , intel corp . ( intc . o quote , profile , research ) , the world #39 s largest maker of microchips , on thursday raised its quarterly revenue outlook , citing strong worldwide",0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,0.12121212121212122,0.13846153846153847,0.13846153846153847,0.12400354295837025,2
"marino doesn ' t see return to dolphins soon ( ap ) , ap - dan marino misses being part of the miami dolphins , yet does not see a scenario where he ' d soon consider returning to the team ' s front office .",0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,0.11285266457680251,0.16923076923076924,0.16923076923076924,0.12223206377325067,1
"news corp unit to invest 600m pounds in printing plants , new york ( cbs . mw ) -- news corp . ( nws ) announced that its uk newspaper unit news international will cut its production staff by two thirds and invest 600 million pounds ( \$1 .",0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,2
"greek sprinters charged , greek sprinters kostas kenteris and katerina thanou and their coach were charged yesterday with avoiding a drug test on the eve of the athens olympics and faking a motorcycle accident hours later .",0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,0.12957157784743992,0.12307692307692307,0.12307692307692307,0.12843224092116917,1
"eds expected to slash 20 , 000 jobs , electronic data systems ( eds ) , one of the world #39 s biggest computer services companies , is likely to cut up to 20 , 000 jobs over the next two years , the company #39 s chief executive said .",0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,0.14315569487983282,0.1948717948717949,0.1948717948717949,0.15234720992028344,2
"glenn , sharper hurt in dallas-packers game ( ap ) , ap - dallas wide receiver terry glenn and green bay safety darren sharper were injured in the first half sunday and taken to the locker room .",0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,0.10031347962382445,0.1282051282051282,0.1282051282051282,0.10451727192205491,1
"myanmar hardliner power play dashes reform hopes , bangkok ( reuters ) - the ouster of myanmar ' s prime minister , architect of a tentative roadmap to democracy , has dashed faint hopes for an end to military rule and leaves southeast asia ' s policy of constructive engagement in tatters .",0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0.20062695924764892,0.20512820512820512,0.20512820512820512,0.20283436669619131,0
"frayed nerves and aftershocks create panic in southern asia , three aftershocks ultimately led to officials in india issuing what amounted to a false alarm .",0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,0.06060606060606061,0.06666666666666667,0.06666666666666667,0.060230292294065554,3
"nz press telecom denies aapt consumer unit is for sale , wellington ( dow jones ) --telecom corp . ( tel . nz ) , new zealand #39 s biggest fixed line phone company , has denied its aapt consumer business in australia is on the market , the new zealand press association reported .",0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,0.19017763845350052,0.2153846153846154,0.2153846153846154,0.195748449955713,2
"vogts backs depleted side , scotland manager berti vogts believes he will still be able to field a strong team against norway , despite a series of call-offs due to injury or illness .",0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,0.08881922675026124,0.10769230769230768,0.10769230769230768,0.09123117803365811,1
"united to cut us flights , non-union pay , ual corp . #39 s united airlines said friday it is following through on its plan to cut \$2 billion in costs by cutting back domestic flights and non-union salaries .",0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,0.11494252873563218,0.13846153846153847,0.13846153846153847,0.11868910540301152,2
"pacers ' o ' neal returns , jermaine o ' neal practiced with indiana on monday for the first time since being suspended for fighting with detroit fans during the pacers-pistons brawl on nov . 19 .",0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,0.10135841170323931,0.12307692307692307,0.12307692307692307,0.10451727192205491,1
"merck plummets as drug pulled , pharmaceutical titan merck amp co . inc . yesterday pulled its blockbuster arthritis drug vioxx off the market , citing safety concerns , thereby triggering a massive selloff in the company #39 s shares that wiped out nearly us\$27-billion of merck #39 s market value .",0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,0.21107628004179732,0.2,0.2,0.2108060230292294,2
"one dead , four missing as powerful typhoon pounds japan , tokyo one person is dead and four others are missing as japan #39 s biggest typhoon in more than a decade pounded the south of the country with heavy rain and powerful winds , officials said .",0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0.1588296760710554,0.17948717948717952,0.17948717948717952,0.16297608503100086,0
"anthem deal looks healthy for state , our position is anthem #39 s ability to move forward with merger is an important victory for indiana #39 s economy . thanks to california insurance commissioner john garamendi #39 s decision to finally relent and approve",0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,0.16614420062695925,0.15897435897435896,0.15897435897435896,0.16563330380868024,2
"nets 94 , hornets 91 , ot , jason kidd hit a go-ahead basket early in overtime , and the nets denied former coach byron scott a win in his return to new jersey with a 94-91 victory over the new orleans hornets on friday night .",0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,0.13375130616509928,0.17435897435897435,0.17435897435897435,0.1408325952170062,1
"us adds 144 , 000 jobs , bee washington bureau . washington - the economy added 144 , 000 jobs in august , the best performance since may , but 6 , 000 fewer than economists had forecast , the labor department reported friday .",0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,0.13375130616509928,0.16410256410256413,0.16410256410256413,0.13906111603188664,2
"silver boxing medal for teenager khan , british teenager amir khan has failed to win a gold medal in the athens olympics after losing his lightweight division boxing final .",0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,0.07732497387669801,0.08717948717948719,0.08717948717948719,0.07794508414526129,1
"american , boeing reach agreement on aircraft deliveries , american airlines will defer 54 of 56 aircraft originally scheduled for delivery between 2006 and 2010 , american and boeing co . said monday .",0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,0.10762800417972831,0.10769230769230768,0.10769230769230768,0.10717449069973427,2
"who #39 s googling you ? , do you know what pops up when you google yourself ? you should , because odds are someone you work with or know does . a study released last month by harris interactive and dogpile , a search engine run by infospace",0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,0.14942528735632185,0.18461538461538463,0.18461538461538463,0.1558901682905226,3
"china to keep to stable yuan policy-paper , shanghai ( reuters ) - china will maintain a stable monetary and yuan policy as it tries to keep inflation in check , state media cited a central banker as saying , amid resurgent speculation beijing may tinker with the rigidly held currency .",0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,0.19644723092998959,0.2,0.2,0.19840566873339238,2
"itunes launched in nine european countries , today nine eurozone countries ( counrties using euro as their currency ) have joined the apple #39 s itunes bandwagon when itunes music store opened its doors in finland , austria , belgium , greece , italy , luxembourg , netherlands , portugal and spain .",0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,0.21107628004179732,0.20512820512820512,0.20512820512820512,0.21169176262178918,3
"why we want to believe psychics , speaking with a long-departed love one may be the result of fear or suggestion rather than genuine spirit contact , research suggests .",0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,0.07314524555903867,0.08717948717948719,0.08717948717948719,0.07440212577502216,3
"oil troublesome says a fed president ( reuters ) , reuters - record oil prices are creating\headwinds for the u . s . economy but do not place its recovery at\risk , dallas federal reserve bank president robert mcteer said\on monday .",0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,2
"dolphins lb thomas out for sunday ' s game , davie , fla . ( sports network ) - miami dolphins linebacker zach thomas will miss sunday ' s game against the buffalo bills with a hamstring injury .",0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,0.10031347962382445,0.13333333333333336,0.13333333333333336,0.10540301151461472,1
"update 2-forest says alzheimer #39 s drug fails to meet goal , forest laboratories inc . ( frx . n quote , profile , research ) on tuesday said its experimental treatment for alzheimer #39 s disease failed to prove effective in a large clinical trial , sending its shares lower in after-hours trading .",0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,0.21212121212121213,0.2153846153846154,0.2153846153846154,0.21434898139946856,2
"new virgin digital music club offers subscription service , amaze your friends as cd-quality music comes out of your little plastic computer speakers ! then , pay us - monthly - even if you dont listen to anything , and even if you would rather listen to it on your portable music player .",0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,0.19853709508881925,0.2102564102564103,0.2102564102564103,0.20194862710363154,3
"toyota confirm trulli deal , trulli , winner of this season #39 s monaco grand prix , has long been expected to join toyota but news of his signing a two-year contract was prompted by his sacking from renault .",0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,0.11598746081504704,0.13846153846153847,0.13846153846153847,0.11957484499557129,1
"hp drops plans to put compaq technology into hp-ux , hewlett-packard has dropped plans to add a number of technologies acquired in its purchase of compaq computer to its flagship hp-ux operating system , and will instead partner with veritas software on new file system and clustering capabilities .",0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,0.20898641588296765,0.18461538461538463,0.18461538461538463,0.20637732506643047,3
"lycoris 1 . 4 integrates windows apps support , running windows applications on a linux desktop has become a little easier with the release of powerpak 1 . 4 by linux vendor lycoris . following a deal with software developer codeweavers in june , window-to-linux software has been integrated with lycoris #39 . . .",0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,0.2246603970741902,0.2153846153846154,0.2153846153846154,0.22497785651018598,3
"callaghan back on tufts soccer field , after missing the first four games of the season with a hamstring injury , northborough ' s sarah callaghan has returned to the tufts university women ' s soccer team .",0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,0.11285266457680251,0.1282051282051282,0.1282051282051282,0.11514614703277236,1
"us warns of heightened risk of terror attacks in south korea ( afp ) , afp - the united states has warned of heightened risk of terror attacks and violent action on american government facilities and personnel in south korea following seoul ' s dispatch of troops to iraq .",0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0.18181818181818185,0.18974358974358974,0.18974358974358974,0.18423383525243575,0
"much ado about bard #39 s texts online , william shakespeare , the warwickshire wordsmith , was paid a posthumous compliment this week , when the british library made available 21 of his works on the internet .",0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,0.11598746081504704,0.1282051282051282,0.1282051282051282,0.11780336581045174,3
"pace for wireless number switches quickens ( reuters ) , reuters - the number of u . s . wireless\subscribers who are switching providers while keeping their\telephone numbers is accelerating , the federal communications\commission said on friday .",0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,0.15569487983281086,0.1282051282051282,0.1282051282051282,0.1514614703277236,3
"oil holds above \$48 despite spr loans , oil #39 s advance wavered a little on friday as the us government prepared to lend out some strategic crude stocks , but traders said the amounts were small and that supply worries remained .",0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,0.13897596656217348,0.15384615384615385,0.15384615384615385,0.14171833480956597,2
